uniqueID,drugName,condition,rating,date,usefulCount,review
1807,Zolmitriptan,Migraine,9,39993,2,Works well some sleepiness
1808,Zolmitriptan,Migraine,9,39981,4,As far as I know Zomig is a swallowed tablet and ZomigZMT is the orally disintegrating tablet with a zingy orange flavor I didnt notice much difference but I imagine the ZMT works faster as it disperses in the mouth With this abortive as with many it works best if you take it during onset of migraine This is an issue for me because sometimes at onset Im not sure if it will actually develop into a migraine so I dont take it and then I am in agony two hours later even with two doses which are nothardly effective since Ive missed onset
1810,Zolmitriptan,Migraine,10,39913,6,This has helped me in ways no other medicine has It is the best by far in my book It takes about minutes to take effect but completely takes my migraine away and I have my control of my life
1811,Zolmitriptan,Migraine,1,39901,4,Does not work at all for me
1812,Zolmitriptan,Not Listed / Othe,10,39883,0,I have suffered from migraines since I was a young girl The migraines were absolutely debilitating to me Sick in bed nauseated and vomiting all day until I usually collapsed from exhaustion Zomig has been a miracle drug for me Within an hour the headache is typically gone Occasionally I have to take a second I occasionally feel sleepy and experience a little dry mouth but otherwise have had no side effects It is wonderful to have a remedy to restore my ability to function through the day versus trying to push through work totally debilitated by a migraine
1814,Zolmitriptan,Migraine,8,39792,4,Except for what I would classify as bad heartburn the drug appears to be very effective
1820,Colchicine,Gout Prophylaxis,9,42171,6,Used early right after flare up works pretty quickly
1821,Colchicine,Gout Acute,10,42061,17,doc gave me Rx for mg x daily to start i took pills and then more after an hour the first day then just pills daily for the next few days until pain and inflammation is gone this was also Rxed with indomethacin mg x daily along with a drug to coat the stomach x daily I would say my pain after only a few hours subsided from a to a and the next morning was at that is where i am right now i will try an update in a few days
1822,Colchicine,Gout Acute,10,42060,21,I had a severe gout attack on my left wrist the pain was so bad I thought I was going to pass out My Dr prescribed Colcrys mg times a day By the time I took the nd pill the swelling started to go down and I had enough mobility to perform my job operating a train
1823,Colchicine,Gout Acute,8,42018,22,Ive had about to gout attacks over the past year and Im yrs old Overall healthy just like to have way to much fun and eat real good too That being said the gout attack Im suffering with now was a Beast Mode of an attack to my ankle and its lasted for nearly week At first doctor gave me prednisone steroid pack that did absolutely nothing to help Got a shot of cortisone in my back side which didnt help either since the gout is in my ankle in past direct cortisone shot to affected area would do wonders So I call the doctors office after my pain has not gone down and if anything its gone up Doctor gives me ColcryssaysquotSD affect diarrheaquot not on st daynd day for mebut its a miracle medicine Pain free
1825,Colchicine,Gout Acute,10,41746,51,I like to say Colcrys is THE BEST I got the prescription barely yesterday and just about hrs later I was without pain on my ankles and my burning disappeared I was able to sleep After being unable to sleep for consecutive days Thanks to this wonderful medication I was able to sleep last night and able to workout As for side effects only soft stools but nothing extreme DEFINITELY I RATHER DEAL WITH SOFT STOOL THAN DEALING WITH ALL THAT BURNING AND PAIN ON MY FEET I truly regret not taking this medicine since yrs ago I just did not know I sadly have gout GLADLY NOW I FOUND COLCRYS
1827,Colchicine,Gout Acute,2,41551,20,I get about flare ups per year always in the side of my big toes Dr prescribed Colcrys mg I honestly dont get any relief that I can tell from this medication I take every hour for a max of pills over hours Seems like the ONLY relief I can get is by flushing my body with tons of water which can take days
1829,Colchicine,Gout Acute,10,41462,30,Immediate relief No upset stomach no numbing of fingers just sweet relief I took at onset and eight hours later pain gone in about hours
1830,Colchicine,Gout Acute,10,41430,17,Have been on Uloric for months Getting flare ups in knee which Doc says will go away in another month or so Colcrys has terrible side effects but gets the job done on the pain immediately Is a trade off I have to make for a while
1831,Colchicine,Gout Acute,7,41419,13,after two days of severe pain and visit to doctor blood work and xray came up with problem never had any type of goutarthritis related problem before crystals were found on my wrist after two days of taking colcrys Wrist is still stiff and hurting but pain is bearable
1832,Colchicine,Gout Prophylaxis,7,41338,8,had bouts in left big toe Second one was so bad couldnt use clutch in car or change geers on bike On a bad day I considered a chisel and malet but about a week after starting colchicine I woke to find pain reduced by and within about weeks so well pleased and no apparent symptoms
1833,Colchicine,Gout Acute,8,41214,33,This medication worked for my first acute gout flare although I was prescribed a low dose twice a day because of its toxic property Later I discovered for first dose then an hour later then prophylactic use until flare up was under control The side effects where mainly bowl related It was probably a good idea to start with a low dose but did not get relief until I had to start the dose over with then
1834,Colchicine,Gout Acute,9,41160,28,My doctor put me on Indomethacin during a Gout attack She said that taking Colcrys during a flare up can dislodge uric acid crystals from other parts of the body which can end up in the affected area making it worse After days I am on Colcrys A little bit of upset stomach but I will trade it for the pain any day Manufacturer has printable coupons and voucher to help with the cost Good luck
1835,Colchicine,Gout Acute,7,41085,8,I have had gout attacks in both knees elbows wrists big toes thumbs One of my doctors put me on mg of colchicine daily and that worked to control the goutNow the doctor that took over for her said I cant be on daily and now I have had gout in my right thumb and then my left thumb in weeks since I quit the daily dose
1836,Colchicine,amilial Mediterranean Feve,9,40988,10,Pain and fatigue has been greatly reduced as compared to generic colchicine
1837,Colchicine,Pseudogout Prophylaxis,10,40913,7,Had excruciating leg and knee pain for weeks until finally diagnosed as pseudogout Colchicine did wonders and now virtually pain free Now the bad news Three doctors have said it will no longer be made available
1838,Colchicine,amilial Mediterranean Feve,10,40904,3,No attacks while on this medication
1839,Colchicine,Gout Acute,2,40898,36,I have had gout attacks in the last months For my most recent attack and the worst Ive ever had I got virtually no relief from using Colcrys I took the first days of pills but no improvement I switched to Indocin and have had about relief overnight and getting better still The original colchicine was good and acted quickly but something is very different about Colcrys I wont take it again for gout attacks
1840,Colchicine,Gout Acute,10,40860,31,Gout is so painful After first doses of Colcrys had immediate relief I had fallen on my knee and was being treated for osteoarthritis with no relief Went to arthritis doctor who told me it was gout in my knee Went on Colcyrs and I can walk again
1841,Colchicine,Gout Acute,7,40827,23,I get several gout attacks a year Less side effects but also not as fast acting as Colchicine was Taking more Colcry over several days to obtain relief then when I was taking Colchicine
1842,Colchicine,Gout Acute,8,43039,0,Colchicine was very effective when I was to yrs oldstops pain in hrs Now when I take it it causes diarrhoea
1844,Colchicine,Behcets Disease,10,43020,0,I was having severe outbreaks of rashes and canker sores for the last couple of years After months on it Ive only had two minor episodes both never erupted went away in hours
1846,Colchicine,Gout Acute,7,42947,7,but my side effects from colchicine were terrible the doc had put me on x mg and then mg every hours hours later I had spontaneous diarrhoea and vomiting for hours unable to eat much and a terrible timeI wanted to warn everyone about the side effects New research says the most effective AND least toxic dose for colchicine is only tablets and then one hour after flare ups
1848,Colchicine,Gout Acute,8,42929,6,Extremely prolonged first attack of gout Repeat visits to GP prescribed various drugs then colchicine Only day course Worked within a day Pure relief Side effects really sudden diarrhoea which lasted hours Benefits definitely outweigh side effects
1850,Colchicine,Gout Acute,7,42743,8,Safe for weekly consumption One tablet mg per day
1851,Colchicine,Gout Acute,10,42688,8,Colcrys works for Gout flares Allopurinol barely gets half of Gout patients uric acid down to where they stop having flares Use Uloric mg to lower your Uric acid further than allopurinol could so you DONT have flares anymore because there will be less Uric acid in the body and therefore it wont be stuck in your joints hurting you Its free each month if your Dr writes days and you use the Uloric copay savings card
1852,Colchicine,amilial Mediterranean Feve,10,42681,2,My year old takes it everyday and it works
1853,Colchicine,Gout Acute,10,42677,21,Hello everybody i have chronic gout and osteoarthritis had it for years and am going thru a bad gout attack today right ankle joint feels like somebody busted a empty bottle and broken glass inside my cartilage it is the most pain imagined not even mg hydrocodone helps this is my th or so attacks in my life lost count main cause for me was uric acid caused by drinking beer for many years i never learned yea i took just about everything from several meds indomethacindiflonecallopurinol curently and today colcrys x pills which will knock it out here in about few hours drink plenty water and yea diarrea to flush out comes with it i have cut out drinking for over weeks and just one six pack one day and Bammfull blown gout
1854,Colchicine,Gout Acute,5,42669,10,Best drug for gout is indomethacin if your stomach can handle itColcrys works for some people but it is basically useless for a lot of peopleI still use it because my rheumatologist pushes the issue despite the fact that I tell him its not doing a darn thing for me
1855,Colchicine,Gout Acute,10,42658,15,I have suffered with an acute gout attack for the first time and my doctor gave me Colcrys I am nearly pain free in less than hours I wish I hadnt waited so long to go to the doctor
1856,Colchicine,amilial Mediterranean Feve,10,42649,0,Improvement started immediately after starting medication Complete return to normal function after months on medication Current dose mg daily Stomach issues which may have been from extensive antibiotic use prior to correct diagnosis were resolved with Culturelle Probiotic and recognizing lactose intolerance This drug did cause lactose intolerance
1857,Colchicine,Gout Acute,1,42643,18,Had a bad flare up of gout in my let foot Dr prescribed Colcrys and after three days I had no relief from the pain swelling or burning but I did have terrible nausea and diahrrea Doctor then switched me to Indomethacine and within hours the pain started to subside Now two days later Im about back to normal
1858,Colchicine,Gout Acute,10,42635,15,Have suffered gout attacks for years Taking the prescribed dosage resulted in diahorea after three days Now I take a single mcg tablet for one or two days at the first sign of an attack This proves effective with no side effects It also means I need to keep a supply of colchicine at hand
1860,Colchicine,Gout Acute,9,42497,13,have had gout attacks since back the heavy beer drinker Quit drinking in and gout attacks down now years old I occasionally get gout attack but I take allopurinol daily has been great but recently had some medium pain in joints son back on Colchicine daily feeling better gotta stay away from greasy meats shellfish but medication works great
1861,Colchicine,Gout Acute,10,42483,12,Excellent saved my life and sanity Had gout for weeks in severe pain between On a scale of Kept improving slightly then flaring up Couldnt wear shoes Have used it now for days and almost all gone Best with volteren This is my first gout attack Also having with meals stops the sickly feeling Only slight loose stools
1862,Colchicine,Gout Acute,1,42395,11,Had gout in wrist amp knee days on Naproxen hadnt shifted it Blood showed UR as normal so got sent to the emergency room After xrays amp more blood tests Dr decided it was gout amp prescribed days of colchine Apparently it works best at the start of an attack so might be wrongly prescribed My experience was both feet got gout with no easing of pain in other joints while taking it I got the well known side effect but the effect on the gout was worse than neutral
1863,Colchicine,amilial Mediterranean Feve,10,42392,3,it saved my life my quality of life before colchicine was very low now I can smile and look to the future only side effect is mild diarrea
1864,Colchicine,Gout Acute,10,42386,15,Had this for ten years I know but as a kid Im finding out why my toe hurt for a week or so bad for the last ten years so colchicine allopurinol and and and and and well I am now on natural DEVILS CLAW andFLAX OIL and BITTER MELLON YES IT COSTS ABOUT DOLLARS BUT BETTER THAN FOR A MONTH OF COLCHICINE
1865,Colchicine,Gout Acute,1,42383,11,I have been having gout attacks for about years now My Dr prescribed allopurinol daily to help keep my uric acid levels down I was prescribed Colcrys as an antiinflammatory and I have to say it does absolutely nothing for the pain My wife who has never had a gout flair in her entire life believes Colcrys is a miracle drug So I take it just to humble her I wouldnt suggest this medication to anyone I wish I could give it negative stars as a review
1866,Colchicine,Gout Acute,10,42374,1,good
1868,Colchicine,Gout Prophylaxis,10,40617,10,This is a great drug for gout flareups The problem is that the cost went from cents per pill to per pill
1869,Colchicine,Gout Acute,9,40172,44,Reduced initial pain extremely fast days later had mildly loose stools slightly crampy stomach
1870,Colchicine,Gout Acute,8,40121,16,I am subject to relatively frequent gout flare up every months or so At the first symptoms I take one mg of colchicine every three hours and most of the time after pills the pain is gone I also take pills of imodium to avoid the diarrheaIt works fine for me
1871,Colchicine,Behcets Disease,6,39990,7,Been using colchicine for over years No noticeable side effects but do get my bloods checked annually Only problem was when returned to using it after a two year break Some diarrhea at first but this stopped after a few weeks once body built up tolerance to drug
1872,Colchicine,Gout Acute,7,39971,20,This is a useful drug but care must be taken not to take too much when trying to get reliefThe maximum startup dose is usually greater than that needed to create problems in sensitive individuals or if taken with another incompatible drug I took x mg tablets for days recently for an attack of left toe gout whilst starting on Simvastatin for blood lipid lowering and ended up with severe diarrhea without any stomach pain This knocked back the gout attack also but cessation of therapy allowed it back with a vengeance and two very bad nights followedI have cleared the statin after days so will start low dose Colchicine again if needed tonight but keeping to mg max dose in future
1873,Colchicine,Gout Prophylaxis,9,39719,4,Unusual medication but works fast and effectively totally removing gout symptoms
1874,Brinzolamide,Glaucoma Open Angle,1,42803,7,I have been on treatment with Azopt eye drops once a day for over years About months ago I have started getting breathless especially when walking on hills out of the blueUntil that time I have never experienced such a feelingIm very upset about it Its very upsetting that while treating one condition another organ eventually gets damaged
1875,Pentobarbital,Insomnia,10,40621,27,I have found this medicine to be very good in helping me fall asleep and wake feeling very rested I have taken it for years off and on with absolutely no problems Generally I use it as prescribed to regulate my sleep cycle and never more than days out of the month
1876,Peppermint,Nausea/Vomiting,10,42955,0,I woke up this morning and could not keep anything down Not even water but then remembered that I use this to prevent gassy stomach from chili I stumbled to the cabinet and there it wasI made a oz of water with tea bags in it and am able to hold this liquid down ER visit avoided And now Im able to hold down toast If you have tummy complaint that is NOT an emergency try this stuff at regular strength You might be surprised at how well it works
1878,Mestranol / norethindrone,Abnormal Uterine Bleeding,9,42923,0,Ive ALWAYS had irregular periods ever since I started I was sent to the ER twice for severe anemia and heavy bleeding That lead me to have in total of blood transfusions It was a complete nightmare and I couldnt allow that to happen anymore So the doctors put me on Necon This is my first time ever being on birth control I was scaredreading about terrible stories and all the side effects I was very hesitant but I did it and Im so glad I did Im currently on week and have NO SIDE EFFECTS Well the classic PMS but nothing severe Waiting on period week to make a full assessment but so far so good Will continue this pack and plan on lowering the dose next month
1880,Mestranol / norethindrone,Birth Control,2,42549,0,I took Necon for three months On the second day an hour after taking the pill I became very nauseous and would throw up every morning for the next days each day a little less nauseous till by a week and a half the nausea was tolerable but would continue until the pack was done then i would take my week of placebo Upon starting the next pack the cycle of nausea would begin again By the third month I still felt just as sick taking it as i did the first month With the nausea and vomiting coupled with my panic disorder I ended up losing lbs and my body still suffers from it After Necon i went straight to an IUD which unfortunately hasnt worked for me either
1881,Mestranol / norethindrone,Abnormal Uterine Bleeding,9,42172,0,I was bleeding heavily for months straight I would be off my period a week then more months of bleeding This went on over a year while I tried just about every other type of bc pill Also extreme nausea causing bad weight loss and severe abdominal pain On this pill my period lasts days once a month and is much lighter Cramps are much better Nausea was worse at first but went away after about a week No crazy mood swings Im back up to a healthy weight The only bad thing is it made me exhausted especially when I first started taking it I would literally sleep hours a day if off work Wouldnt even get up to eat It has eased up a lot but still not back to normal energy
1882,Mestranol / norethindrone,Endometriosis,2,41776,1,Felt like a zombie during the day if I wasnt a zombie I was having a panic attack almost on a daily basis Cried for no reason wanted to pick fights The periods were light and didnt last long the only benefit to this medicine BUT my uterus felt like it was going to fall out of my ass when I had my period and went through severe PMS days until I got my period
1883,Mestranol / norethindrone,Abnormal Uterine Bleeding,9,41090,1,th pill in years finally one cycle per month
1884,Mestranol / norethindrone,Birth Control,8,39673,1,My doctor prescribed orthonovo to me as birth control and to make my periods more regular and less painful Well Im still not pregnant and my periods are completely predictable and manageable Before I started this medication my periods were sometimes debilitating In addition to being less painful my periods last for fewer days now that I take Apri There are so many horror stories about birth control pills but Im proof that they do work for some people
1886,Mupirocin,Secondary Cutaneous Bacterial Infections,10,42995,1,Ive used this on my year olds rash and saw noticeable results within day He would pick his face in his sleep and I couldnt clear it with anything until the doctor prescribed this I keep it in my diaper bag all the time now It also works amazingly for diaper rash and any small cut scrape or infection No side affects on my son daughter or myself
1887,Mupirocin,Impetig,10,42874,4,Thought I had horrible acne Tried other things that online doctors prescribed Made it worse Went to my primary after not being able to go to work because I was so embarrassed by my face She diagnosed it as impetigo and gave the ointment because it stays on longer Not even hours and its almost cleared up AMAZING Zero side effects
1888,Mupirocin,Skin and Structure Infection,10,42841,0,As in any tropical country shoes are a not a comfortable item to wear The down side of that is your feet are exposed for knocks and scrapes I have been using an Iodine type product in the past My doctor in Australia prescribed Bactroban as cream for my conditionIt has twice the recovery healing times as iodine Would recommend it for your first aid pack
1889,Mupirocin,Skin and Structure Infection,1,42785,2,I had cellulitis near my ankle Upon application of this drug I experienced severe burning bumpy rash on both legs and arms Resulted in nerve damage near my anklesite of cellulitis Beware
1892,Mupirocin,Skin and Structure Infection,10,42453,11,I had a heat rash in my groin and it was red and very irritating I used a small amount if the ointment twice a day after showering Within hours the irritation was bearable within hours the irritation had stopped and within hours the redness had faded I still have dull red marks where the skin was damaged but the rash has totally gone This is a fantastic product for heat rash and also if you have an insect bite it stops the itching within minutes Can be bought over the counter in most Asian countries Cost here in the Philippines is pesos or around Bargain
1893,Mupirocin,Nasal Carriage of Staphylococcus aureus,7,42447,7,Never had any adverse reactions to this drug when used nasally
1894,Mupirocin,Skin and Structure Infection,10,42142,23,Got this cream to stop recurring boils on my upper leg and elbow applied it within hrs the infection was healing Magic stuffwow
1895,Mupirocin,Nasal Carriage of Staphylococcus aureus,5,41811,21,I was prescribed topical ointment for my nostrils for an upcoming surgery Ive encountered a headache ever since I started using it My surgeon prescribed it for an upcoming surgery
1896,Mupirocin,Nasal Carriage of Staphylococcus aureus,6,41646,19,After several uses of this effective medication I started having a sense of dizziness shortness of breath and shaking Now if I use it just once I have an occurrence of the same symptoms I think I have an allergy to Bactroban which gets worse every time I use it
1897,Mupirocin,Skin and Structure Infection,10,41249,49,As per procedure before a hospital stay for a knee replacement I had to have my nose swabbed Prior to this I had a scab in my nose that hurt so I had been using Bactroban on it When I went for my surgery everyone was gowning up before they came into my room because apparently my nose swab results came back positive for MRSA and the Bactroban was detected as well I was told Bactroban was the right medicine to use for the infection and actually by the time of my surgery my nose was already healed
1899,Mupirocin,Skin and Structure Infection,10,40915,41,Love this medicine I got impetigo a few years back A few days of applying this and it was completely gone Works great for acne too Something I always keep in my medicine cabinet
1901,Mupirocin,Skin and Structure Infection,1,40744,46,This cream is causing stinging and burning
1902,Mupirocin,Nasal Carriage of Staphylococcus aureus,10,40573,22,This ointment is amazing Received a prescription as a result of infections from professional nails to see if I was prone to staff infection When the physician asked if I had any bump issues realized this could also cure my painful recurring boil problems This medication took care of both The only problem is that against physicians recommendation I began using it daily with the mindset that I never wanted to have another boil I think it is causing my hair to fall out This is not a permanent medication that should be taken
1903,Mupirocin,Skin and Structure Infection,9,40569,48,Was first given this for a skin infection on face that began on younger daughter then spread to mother and older daughter It was like acne that would not heal and would scab and spread Worked well
1905,Mupirocin,Skin and Structure Infection,10,40160,46,Using this on year olds impetigo She has a nasty lesion on the web on skin between her index and third finger Nothing was helping it but within one application of this stuff I saw a difference Im grateful to whoever discovered this product
1907,Mupirocin,Nasal Carriage of Staphylococcus aureus,5,40076,20,Im suffering from severe tendonitisarthralgia or bursitis that is excruciating to the point of absolute tears when I awaken It takes all I have to endure the sharp searing pains that race through my shoulders elbows back lower and upper and I am still recovering from back surgeryinstrumentation my legs and feet my hips I can honestly say I am experiencing pain on level quotquot on ten scale I would not wish this on my worst enemy It takes me a half hour to get out of bed By about two hours my pain medicines from my back pain intractable take effect and I am able to hobble Throughout the day I gain a little more mobility I watch the symptoms move about my body not diminishing only moving At night it starts again
1910,Mupirocin,Skin and Structure Infection,10,39786,78,I was first given this product while traveling in the Philippines The pharmacist recommended Bactroban to treat a mild skin infection on my foot which I got from wearing flip flops too long in wet sandy conditions The area cleared up in less than two daysIt has been in my medicine cabinet ever since
1911,Polyethylene glycol 3350,Constipation,10,42212,59,I have Small Cell Cervical Cancer a very rare cancer with an aggressive form of treatment I had to undergo an intense amount of chemo and radiation therapy which was aimed directly at my bowels due to the field of treatment This being said I had a lot of cells that died off in my GI tract with all treatments I also developed an internal hemorrhoid that literally has been HELL for the last months Miralax has been the ONLY thing to help cure this dreadful pain during bowel movements and keeps them coming loosely every morning This is a hugely successful Anyone who has ever suffered from hemorrhoids during cancer treatment to that area impossible for it to heal amp miralax made it possible THANK YOU
1912,Polyethylene glycol 3350,Constipation,10,42206,77,Ive suffered from chronic constipation my entire years on earth I could easily go weeks without having a BM That is not healthy and certainly NOT normal I was deployed to Africa last fall and knew I would be in a world of hurt if I didnt get something to take with me Laxativesstool softeners never worked so I grabbed a bottle of Miralax to try I am so very glad I did This product saved my life and allowed me to focus on the mission treating Ebola infected healthcare personnel rather than becoming a patient myself because of severe abdominal painI am able to have a BM several times a day now without pain or abdominal discomfort at all My doctor has given me a prescription for it which makes it even better
1913,Polyethylene glycol 3350,Constipation,8,42203,7,My doctor prescribed generic miralax every day due to chronic constipation I now take it sparingly It works wonders I was on it for a good straight week last week stopped for about days and had gurgling excessive gas loose stool tooI am drinking miralax as we speak now LOL I definitely need it Im planning on taking it every other day or every days Its helped tremendously
1918,Polyethylene glycol 3350,Constipation,9,42120,9,I have had problems with constipation since I had an intestinal surgery a few years back Recently I had kidney stones and the pain killers led to an obstruction Product seems to work pretty well But I feel I should point out for people saying they now use this product every day After reading the fine print and double checking with my doctor You should never use any laxatives daily unless your instructed to Your body can become dependent on the laxative and may not be able to have a normal movement on its own Even the PG says take days or less Hope everything works out for you all
1919,Polyethylene glycol 3350,Constipation,10,42039,77,It works I went to the er and I was told to take miralax and I am so glad I bought it is a good product I am so happy to be relieved
1920,Polyethylene glycol 3350,Constipation,9,42030,66,Until about years ago when I turned I very rarely had any problems with bowel movements Then I got a toe infection which required antibiotics to clear up It worked but after that I started having problems with constipation I tried more bran and fiber It did not work I tried eating more fruit and vegetables It didnt work It was getting so bad that I started get hemorrhoids that bled bright red blood when I wiped It was scary I had to strain and strain just to get to the bathroom I tried prunes and prune juice and when it did work it gave me the runs and lots of gas and cramping I tried magnesium and in order for it to work I had to take so much that it gave me the runs unexpectedly Miralax worked for me
1921,Polyethylene glycol 3350,Constipation,10,42018,87,I had a bowel obstruction from using lasix and not drinking enough water I was admitted for surgery scheduled the next morning But before the surgery I did use three small bottles under dr Supervision in hospital and my bowel obstruction miraculously untested Today four years later I am constipated from vicodin I used miralax todayAnd my pains went away and I was able to go
1922,Polyethylene glycol 3350,Constipation Acute,9,42016,52,Ive been constipated for some time and I couldnt have a normal bowel movement and then a friend reccomended I try Miralax because they were hospitalized and having problems but I tried it the first day and I loved it so much that I do it once a day every day to once every couple of days I highly reccomend this to anyone who suffers with constipation And it also mixes in well with anything you want to drink so its tasteless and easy to drink
1923,Polyethylene glycol 3350,Constipation,10,42003,78,Ive been dealing with a chronic GI problem for about months It caused me to some times because unreliableloose when going to the bathroom So I went on the BRAT diet for a little too long and it got me backed up pretty bad I tried Dulcolax but it didnt do too much My doctor decided I try the last step and take a dose of Miralax I mixed it in a full bottle of juice and all the terrible pain and bloating I had went right away a couple hours later No cramping or anything just mild stomach growling This is a miracle
1924,Polyethylene glycol 3350,Constipation,9,41956,104,A few years back I was hospitalized with a bowel obstruction Once I left the hospital my bowel movements have been irregular I couldnt make a movement in over weeks I was force to take stool softeners which never worked and Dulcalax laxatives which did worked but I became constipated after it wore off I went to the doctor and they suggest I try Miralax I gave it a try when day past it only gave me gas nd day past more gas On the rd day with Miralax I was able to have a bowel movement I was very happy because when I take Dulcolax I had cramps and had to have the toilet on standby all day Miralax was a painless soft stool which relieved pressure of constipation And I started having regular movements
1927,Polyethylene glycol 3350,Constipation,10,41891,129,I have gastroperesis and rarely have a bowel movement on my own Ive gone weeks easily without a bowel movement Its to the point that when I do go on my own we know that I am severely constipated and that it HAS to come out Abdominal xrays continuously show Im backed up even after going Miralax is not a quotmiracle medicinequot for me It works but only after a few days time However considering that typical laxatives only cause me gas and bloating but no relief I cant really complain Magnesium citrate Linzess Reglan Amitiza have all failed me This is the only relief that I can ever get
1928,Polyethylene glycol 3350,Constipation,10,41862,5,I have had trouble with constipation all my life I had taken Milk of Magnesia for a while and started getting pain with that so I talked to doctor she prescribed me MiraLAX I started MiraLAX and I havent had anymore problems since this product is amazing
1929,Polyethylene glycol 3350,Constipation,1,41833,48,I was prescribed Miralax in the ER I have been in HORRIBLE pain since Tuesday Ive taken Miralax since Wednesday and havent had a bowel motion since This product severely constipated me The opposite of what its supposed to do I am STILL in pain and I was normally regular Not anymore
1931,Polyethylene glycol 3350,Constipation,10,41786,170,My experience with Miralax was above and beyond amazing unlike any other after suffering from constipation all my life and after trying every single method and being hospitalized and dealing with several other issues due to my constipation such as anemia under weight I was put on Miralax At first I didnt want to take it because it was slow but my doctor explained to me that its supposed to help me go to the restroom on my own and thats exactly what Ive been doing for years now I went from having a bowel movement every three weeks to every other day and now daily on my own I still take Miralax but only randomly
1932,Polyethylene glycol 3350,Constipation,9,41777,185,I have had very painful Irritable Bowel SyndromeConstipation for most of my life and have gone as long as three weeks without a bowel movement It hasnt responded to changes in diet exercise regimens or fiber supplements In fact the fiber made it much worse Other laxatives either dont work or wring me out for days My doctor prescribed Miralax in and I have taken it daily ever since with no problem I still dont go every day but when I do go the stool is soft and the motion is easy and painless I expect to take Miralax forever and have no problem doing so Its a beneficial versatile medication thats definitely worth a shot if youre battling constipation
1934,Polyethylene glycol 3350,Constipation,10,41683,195,I was diagnosed with colonic inertia and was scheduled for surgery to have my colon removed and the small intestines attached to the rectum due to chronic constipation I could not have a bowel motion without the use of an enema and was hospitalized several times due to impactions The last time I was hospitalized I was given Miralax and since then I have had no problems with constipation I take it once a day or once every days and it has worked wonders for me I am able to have a bowel motion almost every day with no problems I have experienced no side effects at all Since it has been working I have decided to opt out of the surgery it has been so wonderful to feel normal again I have been so relieved in not having to worry about painful bowel motions its great
1936,Polyethylene glycol 3350,Constipation,9,41588,86,Works Great No abdominal pain will recomend to friends
1937,Polyethylene glycol 3350,Constipation,10,41562,161,FINALLY My whole life Ive had a problem going number so much so I would only go times the entire month These past few months however things took a turn for the worse My poop became severely impacted I would push and push for hours only to get a pea sized amount out I couldnt sleep because I could feel the pain and pressure there It was bad I tried liquid laxatives you drink and they did the trick but the second they wore off the constipation and pain was back Then I heard about Miralax and had my fianc
1938,Polyethylene glycol 3350,Constipation Acute,10,41527,55,I suffer from Syringomyelia This is a condition that severely effects your Nervous System The stools that my Digestive Process produces kind of changes from day to day Since I am already on a Whole Foods Diet without any Dairy or Wheat products sometimes Im Regular Other times my stool will either be too hard to get out and thus will stay stuck inside of me for a few days resulting in terrible gasbloating Other times my Stool will be completely liquid and yet because my Nervous System is not responding correctly I just cant flush it out of my Intestines Whenever my Bowels are not functioning correctly all I need is a small dose of Miralax in a Cup of Water and within minutes Im able to go no problem Highly recommended
1941,Polyethylene glycol 3350,Constipation,10,41467,104,Ive had constipation problems for years It runs in my family About ten years ago I had to have major hemorrhoid surgery both internal and external and things have been going downhill since After having kidney stones and the doctor could not see them on Xrays because of impaction in my intestines my urologist suggested Miralax I had taken Ducolax two different types of laxatives but was made sick each time because both produced violent reactions but both worked well Miralax was the answer A miracle
1942,Polyethylene glycol 3350,Constipation,6,41395,57,I have taken Miralax since I was years old due to a medical condition The product does what it should but after about years it acquired a flavor that I cant stand I mix it with other drinks and over time it ruins those drinks for me also If you can get past the flavor it is a miracle product
1943,Polyethylene glycol 3350,Bowel Preparation,9,41354,8,Worked perfectly after drinking Liters oz every minutes liters the night before and liters the day of finishing hours before the procedure No side effects at all I suggest quotchasingquot with white cranberry juice This prevented any after taste and possible nausea Taste is the only reason I gave it a nine but it really wasnut bad when chilled Note that if you let the liquid get really cold you wonut be able to drink it fast
1944,Polyethylene glycol 3350,Constipation,10,41347,15,I have been having serious issue with my bowels the past few months due to new medications narcotic I have increased fiber water intake exercise laxative use and NOTHING was working I hadnt had a Bowel Motion in weeks Finally I got so fed up with feeling so lousy I went to my primary She had prescribed me Miralax So when I got home I mixed myself a cup of apple juice and pour some Miralax in it hours later I was already starting the process for bowel elimination At first it was still very minimal and still felt completely full By morning time it was a completely different story This is absolutely AMAZING Ive never had a product work so fast and effectively even without cramps Im still mind boggled
1946,Polyethylene glycol 3350,Constipation,9,41311,55,Ive been taking MiraLax as my mom tells me ever since I switched to formula Im not a good eater so Im always constipated However MiraLax works pretty much all the time It would get a except that it failed today I took my usual dosage and I was still constipated I guess its because Ive been taking it my entire life
1947,Polyethylene glycol 3350,Constipation,10,41288,108,I couldnt go and now I can This says it all
1948,Polyethylene glycol 3350,Constipation,10,41267,121,Miralax is great First day was the only time I experienced any side effects and that was only a headache After that Ive been taking it every day at night in a glass of water It doesnt taste like anything and dissolves quickly Works great too Ive always had constipation but recently I was having constant pain and bleeding with every bowel movement due to a fissure it was horrible But now that my doctor recommended Miralax to me I finally feel normal in that department
